,timestamp,turbine_id,sensor,rpm,kw,measurement,dF,site,fft.tracked.HSS1_28Hz.max,fft.tracked.HSS2_56Hz.max,fft.tracked.HSS3_84Hz.max,fft.tracked.HSS1_28Hz.sum,fft.tracked.HSS2_56Hz.sum,fft.tracked.HSS3_84Hz.sum,fft.tracked.random1_40Hz.max,fft.tracked.random2_80Hz.max,fft.tracked.F1011_101Hz.max
92,2016-01-20 09:41:03,T001,SENSOR 4,1682,1444,fft_400,0.5,Carland Cross RP,0.13749094,0.077712275,0.095645875,0.8249457,0.56789744,0.5439859,0.13151307,0.13151307,0.08369014
93,2016-01-20 14:58:01,T001,SENSOR 4,1680,1639,fft_4000,1.25,Carland Cross RP,0.14944668,0.10760161,0.08369014,0.43040642,0.37062776,0.33476055,0.089668006,0.071734406,0.071734406
94,2016-01-20 14:58:01,T001,SENSOR 4,1680,1639,fft_100,0.125,Carland Cross RP,0.29889336,0.37062776,0.31682697,6.312628,7.023994,7.4304886,0.31682697,0.31682697,0.3108491
95,2016-01-20 14:58:01,T001,SENSOR 4,1680,1639,fft_400,0.5,Carland Cross RP,0.17335814,0.16738027,0.16738027,0.8907022,1.0760162,1.0102596,0.22118108,0.16738027,0.13151307
96,2016-01-20 15:40:00,T001,SENSOR 4,1684,1397,fft_4000,1.25,Carland Cross RP,0.11955734,0.101623744,0.071734406,0.41845068,0.37660563,0.30487123,0.08369014,0.06575654,0.089668006
97,2016-01-20 15:40:00,T001,SENSOR 4,1684,1397,fft_100,0.125,Carland Cross RP,0.17335814,0.14944668,0.16738027,3.993215,3.3894506,3.4910746,0.23313682,0.15542455,0.16738027
98,2016-01-20 15:40:00,T001,SENSOR 4,1684,1397,fft_400,0.5,Carland Cross RP,0.089668006,0.095645875,0.16738027,0.633654,0.6575654,0.83092356,0.10760161,0.16738027,0.13151307
99,2016-01-20 16:02:05,T001,SENSOR 4,1684,1359,fft_4000,1.25,Carland Cross RP,0.101623744,0.089668006,0.071734406,0.43040642,0.3287827,0.2869376,0.089668006,0.071734406,0.071734406
100,2016-01-20 16:02:05,T001,SENSOR 4,1684,1359,fft_100,0.125,Carland Cross RP,0.17933601,0.16738027,0.2510704,3.2340262,3.6584544,3.861702,0.17933601,0.2510704,0.15542455
101,2016-01-20 16:02:05,T001,SENSOR 4,1684,1359,fft_400,0.5,Carland Cross RP,0.10760161,0.1255352,0.11955734,0.6934327,0.8667908,0.7831006,0.089668006,0.11955734,0.077712275
102,2016-01-20 16:40:04,T001,SENSOR 4,1688,1502,fft_4000,1.25,Carland Cross RP,0.10760161,0.08369014,0.089668006,0.44236216,0.34073842,0.34073845,0.071734406,0.071734406,0.089668006
103,2016-01-20 16:40:04,T001,SENSOR 4,1688,1502,fft_100,0.125,Carland Cross RP,0.21520323,0.23313682,0.22118108,4.0649495,4.6567583,4.6029577,0.24509256,0.22118108,0.13151307
104,2016-01-20 16:40:04,T001,SENSOR 4,1688,1502,fft_400,0.5,Carland Cross RP,0.11955734,0.14346881,0.089668006,0.7233219,0.8787465,0.5320302,0.08369014,0.08369014,0.095645875
105,2016-01-20 23:40:02,T001,SENSOR 4,1681,1508,fft_4000,1.25,Carland Cross RP,0.101623744,0.089668006,0.071734406,0.40649495,0.34073842,0.31084907,0.089668006,0.071734406,0.071734406
106,2016-01-20 23:40:02,T001,SENSOR 4,1681,1508,fft_100,0.125,Carland Cross RP,0.17933601,0.15542455,0.14346881,3.198159,3.1383803,2.9829557,0.16738027,0.23911469,0.14346881
